@relation 'SeeClickFix-weka.filters.unsupervised.attribute.Reorder-R10,9,11,2,3,4,5,8,6,7-weka.filters.unsupervised.attribute.Remove-R6,7-weka.filters.unsupervised.attribute.Add-NdaysUntilLastIssue-Cfirst-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Add-TNOM-Ncity-LOakland,Chicago,NH,Richmond-C6-weka.filters.unsupervised.attribute.Add-NdistanceFromCenter-C7-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3,7,8,10,11,12,13,14,15,16,17,18,19,20,22,24,26,27,28,29,31,32,34,35,36,37,38,39,42,43,45,46,47,48,49,52-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement'

@attribute daysUntilLastIssue numeric
@attribute source=city_initiated numeric
@attribute source=android numeric
@attribute source=remote_api_created numeric
@attribute source=new_map_widget numeric
@attribute source=iphone numeric
@attribute tag_type=tree numeric
@attribute tag_type=street_light numeric
@attribute tag_type=graffiti numeric
@attribute tag_type=pothole numeric
@attribute tag_type=signs numeric
@attribute tag_type=overgrowth numeric
@attribute tag_type=traffic numeric
@attribute tag_type=trash numeric
@attribute tag_type=blighted_property numeric
@attribute tag_type=sidewalk numeric
@attribute latitude numeric
@attribute longitude numeric
@attribute city=Oakland numeric
@attribute city=Chicago numeric
@attribute city=NH numeric
@attribute city=Richmond numeric
@attribute distanceFromCenter numeric
@attribute num_views numeric
@attribute num_votes numeric
@attribute num_comments numeric

@data
482,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.559332,-77.422428,0,0,0,1,0.039444,11,2,0
332,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.595655,-77.459329,0,0,0,1,0.163174,7,2,0
264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,37.837606,-122.270289,1,0,0,0,0.060945,6,2,0
453,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,37.532162,-77.50674,0,0,0,1,0.22812,49,3,0
369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.516711,-77.395931,0,0,0,1,0.185808,6,2,0
291,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.844094,-87.73428,0,1,0,0,0.32275,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.807514,-87.611408,0,1,0,0,0.286772,0,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.982012,-87.710049,0,1,0,0,0.426143,0,1,0
400,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.574957,-77.515836,0,0,0,1,0.247152,7,2,0
318,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.759095,-87.55508,0,1,0,0,0.505935,1,1,0
515,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.474402,-77.464687,0,0,0,1,0.31467,16,2,0
331,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.790332,-87.669345,0,1,0,0,0.362365,1,1,0
504,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,37.569941,-77.413959,0,0,0,1,0.080959,7,2,0
511,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.809114,-122.290621,1,0,0,0,0.072627,45,4,0
274,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.885681,-87.767505,0,1,0,0,0.379248,0,1,0
313,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.913928,-87.69465,0,1,0,0,0.21056,0,1,0
262,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.848509,-87.732039,0,1,0,0,0.310025,0,1,0
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.851645,-87.71089,0,1,0,0,0.252542,0,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.846308,-87.697988,0,1,0,0,0.232907,0,1,0
292,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.793111,-87.733954,0,1,0,0,0.441357,0,1,0
277,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,37.737316,-122.190758,1,0,0,0,0.389834,3,1,0
377,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,37.519225,-77.462937,0,0,0,1,0.158882,28,2,0
290,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.800821,-87.703766,0,1,0,0,0.368194,0,1,0
313,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.788492,-87.670671,0,1,0,0,0.369971,0,1,0
476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.513777,-77.496846,0,0,0,1,0.239484,28,2,0
499,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37.778699,-122.21916,1,0,0,0,0.218866,92,1,0
452,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.513559,-77.470366,0,0,0,1,0.188284,29,2,0
310,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.71393,-87.612652,0,1,0,0,0.630805,8,1,0
306,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.753126,-87.65017,0,1,0,0,0.486848,0,1,0
304,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.691829,-87.67751,0,1,0,0,0.722853,0,1,0
322,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.979168,-87.655056,0,1,0,0,0.360771,0,1,0
300,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.655524,-87.554426,0,1,0,0,0.870937,0,1,0
331,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.947421,-87.670085,0,1,0,0,0.26093,0,1,0
303,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.936972,-87.668565,0,1,0,0,0.224415,0,1,0
333,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.812842,-87.606639,0,1,0,0,0.270219,0,1,0
375,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,41.326523,-72.944401,0,0,1,0,0.062673,35,2,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.886384,-87.632626,0,1,0,0,0.012393,1,1,0
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.734374,-87.583972,0,1,0,0,0.567672,1,1,0
291,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.9524,-87.75315,0,1,0,0,0.424463,0,1,0
390,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.493006,-77.500363,0,0,0,1,0.30207,65,2,0
273,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.81916,-87.687202,0,1,0,0,0.286255,0,1,0
536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.832916,-122.276009,1,0,0,0,0.045855,117,7,4
270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.528686,-77.40387,0,0,0,1,0.136835,39,2,0
431,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.548491,-77.420782,0,0,0,1,0.050663,8,2,0
325,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.699375,-87.615988,0,1,0,0,0.68402,1,1,0
516,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.53782,-77.541166,0,0,0,1,0.318673,34,2,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.976933,-87.679998,0,1,0,0,0.372228,0,1,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.803737,-87.725914,0,1,0,0,0.397074,0,1,0
600,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.538388,-77.412332,0,0,0,1,0.093671,43,2,0
330,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.938997,-87.789706,0,1,0,0,0.485745,0,1,0
290,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.931337,-87.761335,0,1,0,0,0.402908,0,1,0
271,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.932053,-87.640962,0,1,0,0,0.181998,0,1,0
315,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.779255,-87.722777,0,1,0,0,0.463848,2,1,0
417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.538014,-77.415334,0,0,0,1,0.088603,169,3,0
312,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.519792,-77.452272,0,0,0,1,0.143329,3,2,0
267,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.92401,-87.763699,0,1,0,0,0.397801,1,1,0
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.702759,-87.542191,0,1,0,0,0.713022,0,1,0
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.800821,-87.703766,0,1,0,0,0.368194,2,1,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.688147,-87.658469,0,1,0,0,0.728756,0,1,0
540,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.553555,-77.45879,0,0,0,1,0.069967,6,2,0
277,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.477353,-77.439464,0,0,0,1,0.29181,14,2,0
571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.533845,-77.471504,0,0,0,1,0.134698,9,2,0
312,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,37.507387,-77.438746,0,0,0,1,0.180522,17,2,0
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.775426,-87.713132,0,1,0,0,0.461966,1,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.961989,-87.646231,0,1,0,0,0.293859,2,1,0
283,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,37.546936,-77.482628,0,0,0,1,0.143423,30,2,0
465,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,41.309857,-72.932807,0,0,1,0,0.023162,135,6,1
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.988283,-87.703844,0,1,0,0,0.437991,1,1,0
549,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.545824,-77.405652,0,0,0,1,0.094629,11,2,0
421,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.541459,-77.459032,0,0,0,1,0.088436,8,2,0
280,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.745463,-87.680389,0,1,0,0,0.530595,0,1,0
492,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37.820389,-122.261057,1,0,0,0,0.02947,32,2,0
396,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,41.315859,-72.937061,0,0,1,0,0.025488,154,5,0
312,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37.563702,-77.485827,0,0,0,1,0.151516,3,3,0
383,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.550193,-77.444203,0,0,0,1,0.034169,10,2,0
259,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.963207,-87.685014,0,1,0,0,0.331592,0,1,0
538,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.811837,-122.229761,1,0,0,0,0.125818,0,1,0
522,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37.516155,-77.467981,0,0,0,1,0.176393,25,2,0
368,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.550013,-77.462717,0,0,0,1,0.083911,1,2,0
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.940138,-87.639554,0,1,0,0,0.211098,1,1,0
446,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.547888,-77.398792,0,0,0,1,0.111086,23,2,0
612,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.551421,-77.447434,0,0,0,1,0.039819,37,2,0
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.841339,-87.649722,0,1,0,0,0.165817,0,1,0
540,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.808296,-122.251335,1,0,0,0,0.07496,88,3,0
483,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.5417,-77.452139,0,0,0,1,0.072775,50,3,1
270,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.798016,-87.703685,0,1,0,0,0.376785,0,1,0
375,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.783847,-122.211362,1,0,0,0,0.222985,0,1,0
332,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.838301,-87.626773,0,1,0,0,0.168229,0,1,0
398,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,37.528754,-77.411117,0,0,0,1,0.123316,12,2,0
396,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.799268,-87.650145,0,1,0,0,0.317518,0,1,0
397,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.513564,-77.401839,0,0,0,1,0.185349,8,2,0
280,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.57819,-77.419409,0,0,0,1,0.094373,3,2,0
494,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.518226,-77.444253,0,0,0,1,0.142559,8,2,0
306,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.745258,-87.692502,0,1,0,0,0.541043,1,1,0
272,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.858004,-87.712743,0,1,0,0,0.24708,0,1,0
399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37.841157,-122.276545,1,0,0,0,0.075776,26,5,1
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.952974,-87.704325,0,1,0,0,0.328617,0,1,0
321,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37.77714,-122.210381,1,0,0,0,0.241319,122,3,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.950586,-87.673177,0,1,0,0,0.275179,2,1,0
443,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.50882,-77.462622,0,0,0,1,0.192608,27,2,0
366,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.838064,-122.270322,1,0,0,0,0.062638,93,10,9
543,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.468626,-77.473393,0,0,0,1,0.342817,14,2,0
326,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.886512,-87.620692,0,1,0,0,0.028078,0,1,0
316,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.780747,-87.706619,0,1,0,0,0.435951,2,1,0
285,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.87776,-87.627669,0,1,0,0,0.022734,1,1,0
594,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.514771,-77.496336,0,0,0,1,0.235947,22,2,0
306,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.867729,-87.626029,0,1,0,0,0.059964,2,1,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.307895,-72.938317,0,0,1,0,0.038872,165,3,2
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.952875,-87.671437,0,1,0,0,0.280873,0,1,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.846585,-87.68549,0,1,0,0,0.205482,0,1,0
517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.557275,-77.554004,0,0,0,1,0.349173,9,2,0
302,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.73797,-87.602431,0,1,0,0,0.545239,0,1,0
290,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.857932,-87.65776,0,1,0,0,0.122048,1,1,0
325,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.925166,-87.692539,0,1,0,0,0.231047,1,1,0
621,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.822769,-122.2854,1,0,0,0,0.042361,37,4,1
292,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.945347,-87.734111,0,1,0,0,0.366945,0,1,0
325,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.748403,-87.674132,0,1,0,0,0.515737,0,1,0
397,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.516031,-77.491504,0,0,0,1,0.222173,15,2,0
585,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.494567,-77.476833,0,0,0,1,0.258562,10,2,0
292,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.882784,-87.632921,0,1,0,0,0.008388,1,1,0
430,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.483691,-77.487364,0,0,0,1,0.308841,14,2,0
266,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.735625,-87.729957,0,1,0,0,0.614016,0,1,0
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.830723,-87.677126,0,1,0,0,0.235155,0,1,0
491,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,37.832156,-122.251339,1,0,0,0,0.070671,58,3,0
487,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.582504,-77.452404,0,0,0,1,0.110473,10,2,0
312,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.820922,-87.698163,0,1,0,0,0.298866,1,1,0
327,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.668196,-87.640386,0,1,0,0,0.79898,0,1,0
325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.818779,-122.283463,1,0,0,0,0.037348,36,2,1
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.842238,-87.731793,0,1,0,0,0.319893,3,1,0
316,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.810304,-87.710184,0,1,0,0,0.35035,0,1,0
329,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.776735,-87.608305,0,1,0,0,0.400719,3,1,0
330,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.657346,-87.54955,0,1,0,0,0.867743,0,1,0
413,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,37.546478,-77.485668,0,0,0,1,0.152506,8,2,0
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.9075,-87.672965,0,1,0,0,0.147722,0,1,0
284,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.922789,-87.687577,0,1,0,0,0.214988,42,1,0
273,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.909832,-87.673949,0,1,0,0,0.155163,0,1,0
287,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.926467,-87.687701,0,1,0,0,0.224658,0,1,0
477,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,37.829227,-122.211829,1,0,0,0,0.175998,79,1,0
369,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,37.49514,-77.440012,0,0,0,1,0.226058,2,2,0
329,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.790309,-87.658419,0,1,0,0,0.354594,50,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.907807,-87.746065,0,1,0,0,0.332274,0,1,0
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.934676,-87.706272,0,1,0,0,0.282774,0,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.787909,-87.713422,0,1,0,0,0.42285,1,1,0
330,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.848074,-87.708799,0,1,0,0,0.254071,0,1,0
280,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.792202,-87.72313,0,1,0,0,0.425226,2,1,0
409,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,37.559945,-77.466117,0,0,0,1,0.092062,14,2,0
307,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.854585,-87.684849,0,1,0,0,0.185528,12,1,0
355,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.479459,-77.453562,0,0,0,1,0.288833,8,2,0
353,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,41.325198,-72.941809,0,0,1,0,0.054069,32,2,0
271,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.730076,-87.551257,0,1,0,0,0.609375,1,1,0
299,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.956819,-87.69215,0,1,0,0,0.320774,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.896924,-87.667315,0,1,0,0,0.113916,0,1,0
482,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.536164,-77.470903,0,0,0,1,0.128183,44,3,0
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.704168,-87.681551,0,1,0,0,0.680171,0,1,0
329,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.552346,-77.585921,0,0,0,1,0.443147,1,2,0
300,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,42.011563,-87.66587,0,1,0,0,0.484363,0,1,0
312,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.768731,-87.651785,0,1,0,0,0.430033,0,1,0
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.939252,-87.682946,0,1,0,0,0.252521,0,1,0
284,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.838824,-87.733245,0,1,0,0,0.329612,0,1,0
263,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.508561,-77.466727,0,0,0,1,0.198813,30,2,0
259,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.785277,-87.707193,0,1,0,0,0.422137,0,1,0
334,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.572474,-77.43886,0,0,0,1,0.061977,5,2,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.807841,-87.726032,0,1,0,0,0.386082,4,1,0
456,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,41.330581,-72.931875,0,0,1,0,0.058939,0,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.907457,-87.649418,0,1,0,0,0.103184,1,1,0
319,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.684618,-87.672349,0,1,0,0,0.746792,1,1,0
272,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.935018,-87.812751,0,1,0,0,0.538644,0,1,0
264,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.961523,-87.847609,0,1,0,0,0.665735,2,1,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.813252,-87.671166,0,1,0,0,0.284405,0,1,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.92415,-87.691474,0,1,0,0,0.22635,0,1,0
312,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,37.771583,-122.210129,1,0,0,0,0.256219,6,2,0
370,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.503335,-77.481192,0,0,0,1,0.237504,22,2,0
326,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.949358,-87.658923,0,1,0,0,0.256297,0,1,0
290,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.809533,-87.606565,0,1,0,0,0.282189,0,1,0
414,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.518889,-77.493816,0,0,0,1,0.220519,15,2,0
427,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.49651,-77.471205,0,0,0,1,0.244639,13,3,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.939331,-87.707698,0,1,0,0,0.297412,0,1,0
335,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,41.31613,-72.916234,0,0,1,0,0.033007,60,3,0
329,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.485657,-77.443202,0,0,0,1,0.261824,5,2,0
308,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.800438,-87.731594,0,1,0,0,0.416662,1,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.76138,-87.644317,0,1,0,0,0.454786,0,1,0
307,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.759745,-87.644275,0,1,0,0,0.460814,0,1,0
267,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.801127,-87.683673,0,1,0,0,0.339673,6,1,0
264,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.793237,-87.720751,0,1,0,0,0.418209,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.855695,-87.713876,0,1,0,0,0.253348,0,1,0
306,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.923066,-87.677813,0,1,0,0,0.196729,0,1,0
614,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.526678,-77.483885,0,0,0,1,0.179743,14,3,0
588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,41.308153,-72.928158,0,0,1,0,0.025198,268,10,7
431,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.562532,-77.445487,0,0,0,1,0.038749,20,2,0
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924892,-87.688571,0,1,0,0,0.222306,0,1,0
274,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.918441,-87.676426,0,1,0,0,0.181637,0,1,0
262,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.773162,-87.722622,0,1,0,0,0.482622,0,1,0
558,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,37.567591,-77.448853,0,0,0,1,0.058792,8,2,0
517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.550906,-77.474299,0,0,0,1,0.116492,14,3,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,42.011141,-87.806644,0,1,0,0,0.678434,45,1,0
443,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.833014,-122.263348,1,0,0,0,0.049366,27,5,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.858008,-87.652531,0,1,0,0,0.113343,0,1,0
295,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,42.009023,-87.67397,0,1,0,0,0.480281,0,1,0
263,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.82186,-87.690837,0,1,0,0,0.283768,0,1,0
515,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.521187,-77.440005,0,0,0,1,0.129844,11,2,0
287,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.94859,-87.710323,0,1,0,0,0.327031,0,1,0
486,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.517987,-77.468487,0,0,0,1,0.171591,18,3,0
552,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.530484,-77.401695,0,0,0,1,0.136512,13,2,0
392,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.824913,-122.288786,1,0,0,0,0.053679,15,1,0
276,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.872301,-87.627702,0,1,0,0,0.042475,2,1,0
296,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.725924,-87.551162,0,1,0,0,0.623866,0,1,0
260,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924832,-87.69497,0,1,0,0,0.235284,1,1,0
445,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,37.829403,-122.20977,1,0,0,0,0.18205,41,3,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.811295,-87.610521,0,1,0,0,0.273471,0,1,0
433,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.462115,-77.448045,0,0,0,1,0.350068,8,3,0
307,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.879627,-87.736903,0,1,0,0,0.295112,3,1,0
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.918965,-87.729181,0,1,0,0,0.303117,2,1,0
